transaction_id,timestamp,amount_gbp,hour_of_day,days_since_last_txn,velocity_1hr,merchant_category,location_match,card_present,account_age_months,prev_fraud_flag,distance_from_home_km,device_match,ip_country_match,is_fraud
TXN0059177,2024-10-14 14:07:09,324.52,12,21,2,grocery,home_city,1,50,0,181.6,1,1,0
TXN0059178,2024-10-14 14:28:11,158.0,11,2,2,online_retail,domestic,1,97,0,50.3,1,0,0
TXN0059179,2024-10-14 14:33:46,61.51,11,19,1,crypto_exchange,home_city,1,75,0,178.2,0,1,0
TXN0059180,2024-10-14 14:36:26,103.51,7,17,2,travel,home_city,1,100,0,154.2,1,1,0
TXN0059181,2024-10-14 14:40:52,166.41,13,21,5,pharmacy,home_city,1,54,0,82.9,1,1,0
TXN0059182,2024-10-14 14:41:10,31.7,16,14,3,restaurant,domestic,1,107,0,89.3,1,1,0
TXN0059183,2024-10-14 14:43:09,29.35,6,23,1,pharmacy,domestic,1,91,0,198.2,0,1,0
TXN0059184,2024-10-14 14:44:14,22.58,10,15,3,entertainment,domestic,1,76,0,160.0,1,1,0
TXN0059185,2024-10-14 15:07:26,46.21,18,8,1,travel,home_city,1,12,0,185.1,1,1,0
TXN0059186,2024-10-14 15:12:26,38.48,9,29,1,grocery,home_city,1,114,0,18.9,1,1,0
TXN0059187,2024-10-14 15:15:01,26.8,11,19,2,grocery,domestic,1,11,0,29.2,1,1,0
TXN0059188,2024-10-14 15:18:12,279.54,6,11,1,travel,home_city,0,106,0,115.1,1,1,0
TXN0059189,2024-10-14 15:20:51,117.43,14,21,5,grocery,home_city,1,113,0,17.3,1,1,0
TXN0059190,2024-10-14 15:24:13,65.01,9,23,1,restaurant,home_city,1,44,0,22.7,1,1,0
TXN0059191,2024-10-14 15:24:29,55.96,12,29,1,pharmacy,online_only,1,51,0,51.2,0,1,0
TXN0059192,2024-10-14 15:26:29,70.3,8,5,4,atm_withdrawal,domestic,0,55,0,27.9,1,1,0
TXN0059193,2024-10-14 15:28:57,104.87,14,30,1,travel,home_city,1,42,0,129.2,0,1,0
TXN0059194,2024-10-14 15:38:51,57.46,17,27,1,online_retail,home_city,1,57,0,14.9,1,1,0
TXN0059195,2024-10-14 15:41:46,6.63,3,23,2,travel,home_city,1,29,0,69.2,1,1,0
TXN0059196,2024-10-14 15:47:38,48.66,21,13,1,restaurant,home_city,1,35,0,69.0,1,1,0
TXN0059197,2024-10-14 15:50:16,31.53,11,28,1,utilities,domestic,1,37,0,180.0,1,1,0
TXN0059198,2024-10-14 15:58:10,54.23,19,27,3,atm_withdrawal,home_city,1,91,0,173.9,1,1,0
TXN0059199,2024-10-14 15:59:25,264.51,17,29,2,online_retail,domestic,1,32,0,30.2,1,0,0
TXN0059200,2024-10-14 16:03:37,247.43,12,5,1,restaurant,home_city,0,77,0,17.8,1,0,0
TXN0059201,2024-10-14 16:06:59,29.35,4,30,1,atm_withdrawal,home_city,1,54,0,195.2,1,1,0
TXN0059202,2024-10-14 16:30:37,66.93,16,15,1,grocery,home_city,0,109,0,39.7,1,1,0
TXN0059203,2024-10-14 16:33:31,1592.69,9,21,2,entertainment,home_city,1,73,0,108.2,1,1,0
TXN0059204,2024-10-14 16:43:24,221.48,6,3,3,online_retail,home_city,0,112,0,51.4,1,1,0
TXN0059205,2024-10-14 16:46:40,546.57,7,0,3,grocery,domestic,1,68,0,161.4,1,1,0
TXN0059206,2024-10-14 16:50:59,121.15,21,26,1,grocery,home_city,0,25,0,81.5,1,1,0
TXN0059207,2024-10-14 16:58:13,41.77,15,17,2,utilities,domestic,1,83,0,175.5,1,1,0
TXN0059208,2024-10-14 16:58:55,230.28,17,8,1,grocery,home_city,0,15,0,156.6,1,1,0
TXN0059209,2024-10-14 16:59:12,12.96,18,0,5,grocery,home_city,0,12,0,140.2,1,1,0
TXN0059210,2024-10-14 17:02:07,213.34,9,17,2,grocery,home_city,0,13,0,96.4,1,1,0
TXN0059211,2024-10-14 17:09:12,79.91,17,29,1,grocery,home_city,1,64,0,54.6,1,1,0
TXN0059212,2024-10-14 17:11:00,328.98,12,19,2,utilities,home_city,1,111,0,64.7,1,1,0
TXN0059213,2024-10-14 17:17:36,194.98,12,15,1,online_retail,international,0,91,0,90.5,1,1,0
TXN0059214,2024-10-14 17:18:40,111.21,11,2,4,travel,home_city,1,76,0,121.6,1,1,0
TXN0059215,2024-10-14 17:34:18,63.1,12,5,4,atm_withdrawal,international,1,93,0,58.4,1,0,0
TXN0059216,2024-10-14 17:37:45,42.26,10,24,4,atm_withdrawal,home_city,1,47,0,167.1,0,1,0
TXN0059217,2024-10-14 17:38:00,31.62,16,9,3,restaurant,home_city,1,104,0,24.5,0,1,0
TXN0059218,2024-10-14 17:47:26,72.37,14,14,1,utilities,home_city,1,78,0,59.4,1,1,0
TXN0059219,2024-10-14 18:01:47,305.27,9,30,1,online_retail,home_city,1,77,0,44.8,0,1,0
TXN0059220,2024-10-14 18:06:39,68.58,9,3,3,travel,online_only,1,29,0,75.6,1,1,0
TXN0059221,2024-10-14 18:14:02,3854.34,22,0,7,online_retail,domestic,0,2,1,2517.7,0,0,1
TXN0059222,2024-10-14 18:15:28,15.57,7,7,3,grocery,online_only,1,7,0,145.4,1,1,0
TXN0059223,2024-10-14 18:21:38,6.98,15,27,5,online_retail,home_city,1,60,0,182.3,1,1,0
TXN0059224,2024-10-14 18:37:02,494.85,9,27,2,online_retail,domestic,0,41,0,91.4,1,1,0
TXN0059225,2024-10-14 18:43:26,59.53,9,20,4,travel,international,1,110,0,152.3,1,1,0
TXN0059226,2024-10-14 18:45:11,76.65,9,15,1,restaurant,home_city,0,48,0,69.9,1,1,0
TXN0059227,2024-10-14 18:51:46,29.67,10,9,1,grocery,home_city,1,47,0,56.5,1,1,0
TXN0059228,2024-10-14 18:54:38,3246.91,2,1,7,online_retail,international,1,1,0,2168.3,0,1,1
TXN0059229,2024-10-14 18:55:05,23.84,8,22,1,travel,home_city,1,98,0,42.8,0,1,0
TXN0059230,2024-10-14 19:00:04,12.41,17,11,1,grocery,home_city,1,34,0,59.6,1,1,0
TXN0059231,2024-10-14 19:01:49,149.63,15,28,3,restaurant,home_city,1,107,0,90.6,1,0,0
TXN0059232,2024-10-14 19:10:49,13.82,7,17,2,restaurant,domestic,1,70,0,137.6,1,1,0
TXN0059233,2024-10-14 19:19:59,185.8,15,29,5,luxury_goods,home_city,1,49,0,163.6,1,1,0
TXN0059234,2024-10-14 19:20:42,3.37,13,19,1,travel,home_city,0,22,0,112.3,1,1,0
TXN0059235,2024-10-14 19:36:44,48.03,12,6,2,atm_withdrawal,home_city,1,8,0,195.4,1,1,0
TXN0059236,2024-10-14 19:57:37,6.13,9,1,1,restaurant,home_city,1,111,0,162.6,1,1,0
TXN0059237,2024-10-14 20:11:59,81.12,15,27,1,online_retail,international,1,73,0,39.9,1,1,0
TXN0059238,2024-10-14 20:13:41,11.05,9,9,4,restaurant,international,1,76,0,52.9,0,1,0
TXN0059239,2024-10-14 20:15:42,29.02,8,9,2,grocery,domestic,1,80,0,45.8,1,1,0
TXN0059240,2024-10-14 20:33:54,56.85,14,15,4,online_retail,international,1,101,0,9.8,1,0,0
TXN0059241,2024-10-14 20:43:51,360.43,15,6,5,restaurant,home_city,1,114,0,13.0,1,1,0
TXN0059242,2024-10-14 20:51:29,846.97,17,18,1,grocery,home_city,0,66,0,6.5,1,1,0
TXN0059243,2024-10-14 20:56:10,30.25,2,25,4,grocery,home_city,1,62,0,173.1,1,1,0
TXN0059244,2024-10-14 21:21:10,212.48,21,11,2,pharmacy,home_city,0,87,0,68.3,1,1,0
TXN0059245,2024-10-14 21:22:29,10.84,10,28,1,travel,online_only,1,20,0,69.6,1,1,0
TXN0059246,2024-10-14 21:23:16,1511.8,0,0,4,crypto_exchange,home_city,0,4,0,395.3,1,0,1
TXN0059247,2024-10-14 21:27:16,85.03,11,3,1,grocery,home_city,1,25,0,120.7,1,1,0
TXN0059248,2024-10-14 21:32:13,4.05,9,27,1,grocery,home_city,1,53,0,11.4,1,1,0
TXN0059249,2024-10-14 21:40:26,276.42,14,10,2,grocery,home_city,1,18,0,192.5,1,1,0
TXN0059250,2024-10-14 21:48:41,26.05,13,21,5,grocery,home_city,1,87,0,30.0,1,1,0
TXN0059251,2024-10-14 21:50:34,37.43,19,6,2,atm_withdrawal,international,1,69,0,11.3,1,1,0
TXN0059252,2024-10-14 21:51:14,128.13,9,14,3,grocery,domestic,1,26,0,111.1,1,1,0
TXN0059253,2024-10-14 22:08:54,194.57,16,5,1,grocery,home_city,1,40,0,2.8,1,0,0
TXN0059254,2024-10-14 22:13:34,44.6,9,29,4,grocery,home_city,1,111,0,46.9,1,1,0
TXN0059255,2024-10-14 22:17:30,72.19,18,26,2,online_retail,home_city,1,117,0,85.6,1,1,0
TXN0059256,2024-10-14 22:33:43,155.64,17,28,1,atm_withdrawal,domestic,1,98,0,145.9,1,1,0
TXN0059257,2024-10-14 22:35:43,77.68,6,7,2,grocery,home_city,1,50,0,101.7,1,1,0
TXN0059258,2024-10-14 22:40:02,7.55,11,25,1,travel,online_only,0,72,0,7.2,1,1,0
TXN0059259,2024-10-14 22:46:07,62.08,16,2,1,pharmacy,home_city,1,71,0,184.7,1,0,0
TXN0059260,2024-10-14 22:53:46,217.66,19,13,1,restaurant,home_city,1,104,0,50.1,1,1,0
TXN0059261,2024-10-14 23:08:04,140.46,17,20,1,utilities,home_city,1,106,0,105.6,1,1,0
TXN0059262,2024-10-14 23:18:40,44.87,18,2,2,grocery,international,0,120,0,94.2,0,1,0
TXN0059263,2024-10-14 23:18:51,116.63,13,25,2,travel,international,1,40,0,52.5,1,1,0
TXN0059264,2024-10-14 23:39:10,78.13,7,17,3,restaurant,domestic,1,18,0,74.4,1,1,0
TXN0059265,2024-10-14 23:39:31,525.08,1,2,16,grocery,international,0,7,0,7685.3,0,0,1
TXN0059266,2024-10-15 00:14:48,42.06,12,23,4,grocery,domestic,1,31,0,93.7,1,1,0
TXN0059267,2024-10-15 00:22:35,104.12,8,30,1,travel,home_city,1,46,0,189.5,1,1,0
TXN0059268,2024-10-15 00:25:11,158.38,13,17,3,grocery,domestic,1,48,0,166.8,1,1,0
TXN0059269,2024-10-15 00:26:53,45.42,16,4,4,grocery,international,1,42,0,12.6,1,1,0
TXN0059270,2024-10-15 00:38:29,82.82,12,5,2,restaurant,online_only,1,68,0,119.9,1,1,0
TXN0059271,2024-10-15 00:42:40,13.94,13,4,1,travel,domestic,1,7,0,16.9,1,1,0
TXN0059272,2024-10-15 00:46:48,142.5,15,19,2,pharmacy,home_city,1,16,1,117.2,0,1,0
TXN0059273,2024-10-15 00:47:09,264.77,11,25,4,online_retail,home_city,1,116,0,135.6,1,1,0
TXN0059274,2024-10-15 00:47:54,126.18,11,6,2,online_retail,home_city,1,86,0,9.6,0,1,0
TXN0059275,2024-10-15 00:50:54,115.57,14,6,2,grocery,domestic,0,80,0,197.6,1,1,0
TXN0059276,2024-10-15 00:55:25,140.22,10,1,3,luxury_goods,home_city,1,109,0,161.6,1,1,0
TXN0059277,2024-10-15 01:01:20,322.42,8,6,1,grocery,home_city,1,94,0,141.9,1,1,0
TXN0059278,2024-10-15 01:05:18,368.43,11,6,1,restaurant,home_city,1,7,0,146.0,0,1,0
TXN0059279,2024-10-15 01:06:56,30.01,18,16,1,pharmacy,international,1,24,0,10.6,1,1,0
TXN0059280,2024-10-15 01:29:40,105.39,15,29,2,luxury_goods,home_city,1,52,0,3.9,1,1,0
TXN0059281,2024-10-15 01:49:09,39.95,17,17,2,atm_withdrawal,online_only,1,84,0,128.1,1,1,0
TXN0059282,2024-10-15 01:49:52,208.63,18,29,1,utilities,domestic,0,36,0,99.7,1,1,0
TXN0059283,2024-10-15 01:54:14,66.27,15,2,1,travel,home_city,1,79,0,169.9,1,1,0
TXN0059284,2024-10-15 01:54:43,107.15,18,27,2,atm_withdrawal,domestic,1,117,0,136.5,1,1,0
TXN0059285,2024-10-15 02:13:00,36.9,15,20,1,travel,domestic,1,71,0,118.7,1,1,0
TXN0059286,2024-10-15 02:34:01,165.13,17,20,2,grocery,home_city,1,101,0,66.6,1,1,0
TXN0059287,2024-10-15 02:51:11,84.41,12,14,1,restaurant,domestic,1,102,0,128.8,1,1,0
TXN0059288,2024-10-15 03:10:25,102.42,16,26,2,pharmacy,home_city,1,35,0,198.4,1,1,0
TXN0059289,2024-10-15 03:35:44,78.3,8,9,2,atm_withdrawal,home_city,1,35,0,79.0,1,1,0
TXN0059290,2024-10-15 03:48:30,120.48,20,7,1,online_retail,home_city,1,65,0,4.6,1,1,0
TXN0059291,2024-10-15 04:02:40,109.33,11,12,1,utilities,home_city,0,41,0,162.4,1,1,0
TXN0059292,2024-10-15 04:03:03,154.12,16,11,4,online_retail,home_city,1,64,0,44.2,1,1,0
TXN0059293,2024-10-15 04:05:41,137.08,16,14,2,restaurant,international,1,75,0,134.1,1,1,0
TXN0059294,2024-10-15 04:21:43,52.49,8,22,2,online_retail,international,1,91,0,149.5,1,1,0
TXN0059295,2024-10-15 04:27:46,39.31,3,3,3,grocery,international,1,10,0,94.3,1,1,0
TXN0059296,2024-10-15 05:09:43,81.97,11,13,1,online_retail,home_city,1,12,0,8.9,0,1,0
TXN0059297,2024-10-15 05:11:56,21.49,10,3,1,online_retail,domestic,1,43,0,98.8,1,1,0
TXN0059298,2024-10-15 05:15:07,281.28,9,10,1,online_retail,domestic,1,35,0,81.1,0,1,0
TXN0059299,2024-10-15 05:21:16,551.02,16,18,2,atm_withdrawal,home_city,1,75,0,134.3,1,1,0
TXN0059300,2024-10-15 05:22:42,49.87,21,30,2,online_retail,home_city,1,58,0,121.3,1,1,0
TXN0059301,2024-10-15 05:22:44,191.65,8,3,3,travel,online_only,1,41,0,11.4,1,1,0
TXN0059302,2024-10-15 05:34:58,33.06,17,2,1,pharmacy,domestic,1,82,0,21.5,1,1,0
TXN0059303,2024-10-15 05:38:34,13.09,15,6,1,entertainment,domestic,1,104,0,39.1,1,1,0
TXN0059304,2024-10-15 05:39:38,15.72,14,22,1,online_retail,home_city,1,15,0,18.4,1,1,0
TXN0059305,2024-10-15 05:43:40,31.03,18,27,2,online_retail,home_city,1,90,0,79.0,1,1,0
TXN0059306,2024-10-15 05:46:32,17.48,10,0,1,online_retail,domestic,1,83,0,199.3,0,1,0
TXN0059307,2024-10-15 05:48:57,265.53,14,24,2,online_retail,online_only,1,47,0,166.8,1,1,0
TXN0059308,2024-10-15 05:52:00,108.1,11,9,1,restaurant,home_city,1,26,0,189.7,1,1,0
TXN0059309,2024-10-15 05:52:59,98.76,9,22,2,luxury_goods,home_city,1,19,1,112.8,1,1,0
TXN0059310,2024-10-15 05:58:31,197.29,10,27,1,restaurant,international,1,92,0,8.4,1,1,0
TXN0059311,2024-10-15 06:05:35,92.77,3,19,4,grocery,home_city,1,31,0,63.4,1,1,0
TXN0059312,2024-10-15 06:29:58,38.93,14,13,5,online_retail,online_only,1,9,0,26.0,1,1,0
TXN0059313,2024-10-15 06:35:06,15.63,8,3,4,grocery,domestic,1,107,0,82.9,1,1,0
TXN0059314,2024-10-15 06:42:32,763.41,1,2,19,luxury_goods,international,0,12,0,1599.8,0,1,1
TXN0059315,2024-10-15 06:48:08,9.56,13,22,3,luxury_goods,home_city,1,44,0,25.2,1,1,0
TXN0059316,2024-10-15 06:49:48,113.02,6,8,2,travel,domestic,1,46,0,105.0,1,0,0
TXN0059317,2024-10-15 06:50:46,113.49,18,23,4,grocery,international,1,64,0,166.5,1,1,0
TXN0059318,2024-10-15 06:56:00,12.47,13,13,2,travel,home_city,1,34,0,124.4,1,1,0
TXN0059319,2024-10-15 07:00:18,77.98,15,11,1,restaurant,domestic,1,89,0,157.3,1,1,0
TXN0059320,2024-10-15 07:07:34,64.0,15,28,3,grocery,home_city,0,33,0,195.2,0,1,0
TXN0059321,2024-10-15 07:13:19,88.88,15,26,3,online_retail,home_city,1,56,0,19.9,0,1,0
TXN0059322,2024-10-15 07:18:31,8.7,10,29,2,online_retail,international,0,52,0,46.1,1,1,0
TXN0059323,2024-10-15 07:19:55,34.71,10,23,4,grocery,domestic,1,61,0,72.3,1,1,0
TXN0059324,2024-10-15 07:25:37,19.01,10,29,1,travel,online_only,1,36,0,178.3,1,1,0
TXN0059325,2024-10-15 07:34:12,41.33,10,7,1,grocery,home_city,1,26,0,148.2,1,1,0
TXN0059326,2024-10-15 07:38:26,1288.97,6,11,1,travel,online_only,1,75,0,57.7,1,1,0
TXN0059327,2024-10-15 08:09:58,37.33,15,5,1,travel,international,1,120,0,153.3,1,1,0
TXN0059328,2024-10-15 08:27:31,202.14,12,24,2,utilities,domestic,1,47,0,166.4,1,1,0
TXN0059329,2024-10-15 08:36:39,50.65,10,11,1,grocery,home_city,1,18,0,39.8,0,1,0
TXN0059330,2024-10-15 08:45:06,71.77,2,10,2,online_retail,home_city,1,108,0,52.7,1,0,0
TXN0059331,2024-10-15 08:45:24,26.36,12,20,2,atm_withdrawal,online_only,1,13,0,88.9,1,1,0
TXN0059332,2024-10-15 09:06:46,210.19,17,28,1,grocery,domestic,1,90,0,1.0,1,1,0
TXN0059333,2024-10-15 09:08:54,26.32,11,20,1,restaurant,home_city,1,106,0,55.6,1,1,0
TXN0059334,2024-10-15 09:11:30,175.19,9,24,2,travel,domestic,1,111,0,31.1,1,1,0
TXN0059335,2024-10-15 09:17:05,52.78,11,27,1,online_retail,online_only,1,114,1,73.0,1,1,0
TXN0059336,2024-10-15 09:19:29,36.13,6,20,2,online_retail,home_city,1,31,0,122.5,1,1,0
TXN0059337,2024-10-15 09:21:15,98.81,16,4,4,restaurant,home_city,1,62,0,144.6,1,1,0
TXN0059338,2024-10-15 09:21:20,62.17,9,23,1,online_retail,online_only,0,65,0,192.0,0,1,0
TXN0059339,2024-10-15 09:24:04,122.74,9,6,2,restaurant,home_city,1,10,0,139.7,1,1,0
TXN0059340,2024-10-15 09:31:27,308.24,14,25,2,travel,domestic,1,87,0,182.2,1,1,0
TXN0059341,2024-10-15 09:38:18,6.95,16,29,1,restaurant,domestic,1,18,0,55.3,1,1,0
TXN0059342,2024-10-15 09:39:29,92.05,12,11,3,online_retail,home_city,1,81,0,53.1,0,1,0
TXN0059343,2024-10-15 09:42:52,224.24,17,25,5,online_retail,domestic,1,70,0,148.7,0,0,0
TXN0059344,2024-10-15 09:45:00,18.41,8,18,1,online_retail,online_only,1,92,0,32.9,1,1,0
TXN0059345,2024-10-15 09:50:02,6.14,13,17,2,grocery,domestic,1,32,0,135.2,1,1,0
TXN0059346,2024-10-15 10:16:59,4.1,11,15,1,online_retail,home_city,1,73,0,189.1,1,1,0
TXN0059347,2024-10-15 10:22:26,61.24,16,19,1,online_retail,domestic,1,27,0,116.9,1,1,0
TXN0059348,2024-10-15 10:24:03,480.26,10,9,1,travel,home_city,1,102,0,188.1,0,1,0
TXN0059349,2024-10-15 10:36:40,68.07,14,30,1,travel,online_only,1,32,0,73.2,0,1,0
TXN0059350,2024-10-15 10:54:29,137.69,20,18,3,restaurant,home_city,1,42,0,155.4,1,1,0
TXN0059351,2024-10-15 11:18:35,26.29,11,0,2,entertainment,domestic,1,77,0,68.7,1,1,0
TXN0059352,2024-10-15 11:28:31,7.45,10,26,4,grocery,home_city,1,60,0,155.3,1,1,0
TXN0059353,2024-10-15 11:44:15,22.23,13,30,1,travel,home_city,0,62,0,177.9,1,1,0
TXN0059354,2024-10-15 11:49:14,17.9,17,2,2,online_retail,home_city,1,43,0,39.5,1,1,0
TXN0059355,2024-10-15 11:52:23,152.69,11,11,5,online_retail,home_city,1,62,0,74.1,1,1,0
TXN0059356,2024-10-15 12:03:04,52.11,2,25,2,restaurant,online_only,1,29,1,139.0,1,1,0
TXN0059357,2024-10-15 12:05:22,63.42,4,24,2,grocery,domestic,1,25,0,186.2,1,1,0
TXN0059358,2024-10-15 12:06:17,206.36,6,11,1,restaurant,home_city,1,41,0,112.7,1,1,0
TXN0059359,2024-10-15 12:12:13,8.26,9,16,1,luxury_goods,home_city,1,42,0,159.7,1,1,0
TXN0059360,2024-10-15 12:24:15,65.43,11,30,4,restaurant,online_only,1,114,0,45.9,0,1,0
TXN0059361,2024-10-15 12:24:36,43.33,7,14,1,online_retail,home_city,1,47,0,179.6,1,1,0
TXN0059362,2024-10-15 12:24:37,72.27,7,15,1,online_retail,home_city,1,28,0,11.0,1,1,0
TXN0059363,2024-10-15 12:25:07,1114.45,7,9,2,grocery,home_city,1,68,0,129.0,1,1,0
TXN0059364,2024-10-15 12:27:48,71.23,11,6,2,grocery,home_city,1,103,0,172.2,1,0,0
TXN0059365,2024-10-15 12:33:17,137.52,23,30,1,utilities,international,1,49,0,76.8,1,1,0
TXN0059366,2024-10-15 12:33:31,28.72,11,6,1,entertainment,home_city,1,67,0,125.8,1,1,0
TXN0059367,2024-10-15 12:48:34,59.72,16,14,1,restaurant,home_city,1,26,0,14.2,1,1,0
TXN0059368,2024-10-15 12:59:02,94.44,17,0,1,restaurant,home_city,1,23,0,168.9,1,1,0
TXN0059369,2024-10-15 13:05:00,146.08,12,26,4,travel,online_only,1,40,0,53.0,1,1,0
TXN0059370,2024-10-15 13:08:35,161.77,13,4,1,atm_withdrawal,home_city,1,92,0,4.0,1,0,0
TXN0059371,2024-10-15 13:20:14,298.97,19,3,1,online_retail,home_city,1,40,0,71.4,1,1,0
TXN0059372,2024-10-15 13:43:07,148.59,16,19,2,restaurant,home_city,1,85,0,113.9,1,1,0
TXN0059373,2024-10-15 13:44:15,57.91,11,9,1,online_retail,domestic,1,25,0,92.8,1,1,0
TXN0059374,2024-10-15 13:54:10,85.71,13,13,1,online_retail,international,1,104,0,179.0,0,1,0
TXN0059375,2024-10-15 13:54:27,897.38,18,16,1,travel,home_city,1,74,0,109.2,0,1,0
TXN0059376,2024-10-15 13:57:47,78.86,10,14,2,pharmacy,domestic,1,108,0,64.9,0,1,0
TXN0059377,2024-10-15 13:58:19,100.75,6,17,4,atm_withdrawal,domestic,1,63,0,113.5,1,1,0
TXN0059378,2024-10-15 13:59:27,38.96,10,26,1,pharmacy,domestic,1,106,0,197.5,1,0,0
TXN0059379,2024-10-15 14:12:30,26.4,14,6,1,pharmacy,home_city,1,15,0,68.5,1,1,0
TXN0059380,2024-10-15 14:15:31,147.75,15,24,2,restaurant,international,1,98,0,80.7,0,1,0
TXN0059381,2024-10-15 14:32:24,167.54,19,28,2,online_retail,online_only,1,85,0,108.6,1,1,0
TXN0059382,2024-10-15 14:37:16,202.41,10,1,1,luxury_goods,home_city,1,9,0,58.6,0,1,0
TXN0059383,2024-10-15 14:45:16,137.85,12,23,1,grocery,home_city,1,6,0,182.3,1,1,0
TXN0059384,2024-10-15 15:00:35,3999.67,3,0,6,crypto_exchange,online_only,0,15,0,3162.9,0,1,1
TXN0059385,2024-10-15 15:04:02,7.26,15,18,1,grocery,online_only,1,24,0,77.4,1,1,0
TXN0059386,2024-10-15 15:06:20,46.44,15,23,1,grocery,home_city,1,77,0,120.9,1,1,0
TXN0059387,2024-10-15 15:08:52,147.32,5,0,1,online_retail,domestic,1,18,0,199.8,1,1,0
TXN0059388,2024-10-15 15:13:05,29.71,10,16,1,restaurant,international,1,66,0,46.7,1,1,0
TXN0059389,2024-10-15 15:14:27,244.25,15,7,1,grocery,home_city,0,68,0,35.2,1,1,0
TXN0059390,2024-10-15 15:25:32,1.63,9,25,1,travel,domestic,1,70,0,19.5,1,1,0
TXN0059391,2024-10-15 15:41:38,186.44,9,1,1,luxury_goods,home_city,1,63,0,119.1,1,1,0
TXN0059392,2024-10-15 15:44:18,24.54,8,14,2,online_retail,online_only,1,21,0,99.0,1,1,0
TXN0059393,2024-10-15 15:48:11,20.78,19,5,1,online_retail,home_city,1,16,0,64.7,1,1,0
TXN0059394,2024-10-15 16:14:57,6.18,16,28,1,utilities,domestic,1,119,0,50.8,1,1,0
TXN0059395,2024-10-15 16:38:38,40.44,19,6,2,online_retail,home_city,1,70,0,109.5,1,1,0
TXN0059396,2024-10-15 16:42:44,188.68,21,26,1,grocery,home_city,1,78,0,169.4,1,1,0
TXN0059397,2024-10-15 16:46:11,152.3,9,20,1,luxury_goods,international,1,101,0,176.1,1,1,0
TXN0059398,2024-10-15 16:48:10,72.21,12,23,1,atm_withdrawal,home_city,1,32,0,115.2,1,1,0
TXN0059399,2024-10-15 16:48:45,23.67,9,4,5,grocery,domestic,1,21,0,124.3,0,1,0
TXN0059400,2024-10-15 17:05:47,49.27,12,0,1,online_retail,home_city,0,94,0,104.0,1,1,0
TXN0059401,2024-10-15 17:07:05,107.51,19,2,1,grocery,home_city,1,96,0,99.5,1,1,0
TXN0059402,2024-10-15 17:18:18,103.26,9,29,1,restaurant,online_only,1,97,0,168.6,1,1,0
TXN0059403,2024-10-15 17:20:23,108.31,12,17,4,utilities,home_city,1,103,0,123.3,1,1,0
TXN0059404,2024-10-15 17:21:38,26.03,8,16,3,grocery,domestic,1,49,0,166.8,1,1,0
TXN0059405,2024-10-15 17:23:11,38.31,15,25,1,restaurant,home_city,0,76,0,80.6,0,1,0
TXN0059406,2024-10-15 17:35:30,23.02,8,20,3,restaurant,home_city,1,18,0,107.1,1,1,0
TXN0059407,2024-10-15 17:42:13,102.67,11,7,2,restaurant,home_city,1,27,0,68.5,1,1,0
TXN0059408,2024-10-15 17:53:15,11.17,8,20,1,online_retail,online_only,1,16,0,21.5,1,1,0
TXN0059409,2024-10-15 18:10:44,355.8,16,14,2,online_retail,home_city,1,44,0,105.4,1,1,0
TXN0059410,2024-10-15 18:15:20,24.99,8,27,5,grocery,online_only,1,43,0,184.8,1,1,0
TXN0059411,2024-10-15 18:16:38,26.73,17,14,2,grocery,international,1,18,0,102.9,1,1,0
TXN0059412,2024-10-15 18:23:10,95.77,17,0,1,online_retail,home_city,1,105,0,68.9,1,1,0
TXN0059413,2024-10-15 18:27:16,157.48,11,2,2,luxury_goods,domestic,1,89,0,19.8,1,1,0
TXN0059414,2024-10-15 18:28:43,213.25,18,27,3,grocery,home_city,1,8,0,157.1,1,1,0
TXN0059415,2024-10-15 18:32:38,129.2,12,27,1,grocery,international,1,86,0,55.1,1,1,0
TXN0059416,2024-10-15 18:34:16,45.02,20,16,1,grocery,home_city,0,19,0,89.8,1,1,0
TXN0059417,2024-10-15 18:41:35,164.57,14,22,5,restaurant,home_city,1,101,0,196.4,1,1,0
TXN0059418,2024-10-15 18:47:59,24.0,9,16,2,online_retail,international,1,92,0,170.2,1,1,0
TXN0059419,2024-10-15 18:53:00,10.49,9,28,3,atm_withdrawal,home_city,0,101,0,100.9,1,1,0
TXN0059420,2024-10-15 19:02:35,94.61,9,6,1,restaurant,home_city,1,72,0,13.0,0,1,0
TXN0059421,2024-10-15 19:05:15,50.34,9,16,1,grocery,domestic,1,55,0,189.7,1,1,0
TXN0059422,2024-10-15 19:05:38,26.9,14,13,4,restaurant,domestic,0,10,0,60.7,1,1,0
TXN0059423,2024-10-15 19:08:57,52.68,12,20,1,online_retail,home_city,1,8,0,36.9,1,1,0
TXN0059424,2024-10-15 19:12:08,88.93,4,26,1,restaurant,home_city,1,29,0,125.6,1,0,0
TXN0059425,2024-10-15 19:12:57,81.22,11,8,1,pharmacy,online_only,1,68,0,9.8,1,1,0
TXN0059426,2024-10-15 19:15:56,34.27,22,23,1,restaurant,domestic,1,40,0,2.9,1,1,0
TXN0059427,2024-10-15 19:21:49,48.97,22,9,1,pharmacy,home_city,1,30,0,187.7,1,1,0
TXN0059428,2024-10-15 19:28:45,240.64,17,21,1,pharmacy,home_city,1,108,0,152.4,1,1,0
TXN0059429,2024-10-15 19:35:22,59.15,20,2,1,grocery,online_only,1,8,0,104.5,1,1,0
